state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
North Carolina,NC,Person,37145,Democrat,Hillary_Clinton,2954,0.51,Person_NC
North Carolina,NC,Pitt,37147,Democrat,Hillary_Clinton,11856,0.57,Pitt_NC
North Carolina,NC,Randolph,37151,Democrat,Hillary_Clinton,2969,0.466,Randolph_NC
North Carolina,NC,Robeson,37155,Democrat,Hillary_Clinton,8457,0.51,Robeson_NC
North Carolina,NC,Rowan,37159,Democrat,Hillary_Clinton,5031,0.527,Rowan_NC
North Carolina,NC,Sampson,37163,Democrat,Hillary_Clinton,3790,0.657,Sampson_NC
North Carolina,NC,Scotland,37165,Democrat,Hillary_Clinton,2671,0.63,Scotland_NC
North Carolina,NC,Stanly,37167,Democrat,Hillary_Clinton,2153,0.491,Stanly_NC
North Carolina,NC,Stokes,37169,Democrat,Hillary_Clinton,1433,0.478,Stokes_NC
North Carolina,NC,Surry,37171,Democrat,Hillary_Clinton,2380,0.475,Surry_NC
North Carolina,NC,Swain,37173,Democrat,Bernie_Sanders,831,0.512,Swain_NC
North Carolina,NC,Transylvania,37175,Democrat,Bernie_Sanders,1954,0.499,Transylvania_NC
North Carolina,NC,Tyrrell,37177,Democrat,Hillary_Clinton,266,0.493,Tyrrell_NC
North Carolina,NC,Union,37179,Democrat,Hillary_Clinton,7630,0.558,Union_NC
North Carolina,NC,Vance,37181,Democrat,Hillary_Clinton,4561,0.64,Vance_NC
North Carolina,NC,Wake,37183,Democrat,Hillary_Clinton,77927,0.534,Wake_NC
North Carolina,NC,Watauga,37189,Democrat,Bernie_Sanders,5811,0.685,Watauga_NC
North Carolina,NC,Wilkes,37193,Democrat,Hillary_Clinton,2107,0.504,Wilkes_NC
North Carolina,NC,Wilson,37195,Democrat,Hillary_Clinton,6408,0.642,Wilson_NC
North Carolina,NC,Yadkin,37197,Democrat,Hillary_Clinton,832,0.48,Yadkin_NC
North Carolina,NC,Yancey,37199,Democrat,Bernie_Sanders,1386,0.495,Yancey_NC
Ohio,OH,Allen,39003,Democrat,Hillary_Clinton,3670,0.566,Allen_OH
Ohio,OH,Ashland,39005,Democrat,Bernie_Sanders,1465,0.495,Ashland_OH
Ohio,OH,Ashtabula,39007,Democrat,Hillary_Clinton,5320,0.549,Ashtabula_OH
Ohio,OH,Athens,39009,Democrat,Bernie_Sanders,5663,0.612,Athens_OH
Ohio,OH,Auglaize,39011,Democrat,Hillary_Clinton,1031,0.51,Auglaize_OH
Ohio,OH,Belmont,39013,Democrat,Hillary_Clinton,3982,0.531,Belmont_OH
Ohio,OH,Brown,39015,Democrat,Hillary_Clinton,1562,0.583,Brown_OH
Ohio,OH,Butler,39017,Democrat,Hillary_Clinton,12874,0.534,Butler_OH
Ohio,OH,Clark,39023,Democrat,Hillary_Clinton,7107,0.587,Clark_OH
Ohio,OH,Clermont,39025,Democrat,Bernie_Sanders,5710,0.5,Clermont_OH
Ohio,OH,Columbiana,39029,Democrat,Hillary_Clinton,4106,0.526,Columbiana_OH
Ohio,OH,Coshocton,39031,Democrat,Hillary_Clinton,1358,0.536,Coshocton_OH
Ohio,OH,Cuyahoga,39035,Democrat,Hillary_Clinton,125914,0.632,Cuyahoga_OH
Ohio,OH,Darke,39037,Democrat,Hillary_Clinton,1246,0.542,Darke_OH
Ohio,OH,Defiance,39039,Democrat,Hillary_Clinton,1507,0.506,Defiance_OH
Ohio,OH,Delaware,39041,Democrat,Hillary_Clinton,9552,0.579,Delaware_OH
Ohio,OH,Erie,39043,Democrat,Hillary_Clinton,5449,0.553,Erie_OH
Ohio,OH,Fairfield,39045,Democrat,Hillary_Clinton,6408,0.553,Fairfield_OH
Ohio,OH,Franklin,39049,Democrat,Hillary_Clinton,84654,0.553,Franklin_OH
Ohio,OH,Gallia,39053,Democrat,Bernie_Sanders,966,0.488,Gallia_OH
Ohio,OH,Geauga,39055,Democrat,Hillary_Clinton,4171,0.54,Geauga_OH
Ohio,OH,Guernsey,39059,Democrat,Hillary_Clinton,1440,0.53,Guernsey_OH
Ohio,OH,Hamilton,39061,Democrat,Hillary_Clinton,57687,0.595,Hamilton_OH
Ohio,OH,Hancock,39063,Democrat,Bernie_Sanders,2490,0.542,Hancock_OH
Ohio,OH,Hardin,39065,Democrat,Hillary_Clinton,771,0.526,Hardin_OH
Ohio,OH,Highland,39071,Democrat,Hillary_Clinton,1119,0.552,Highland_OH
Ohio,OH,Hocking,39073,Democrat,Hillary_Clinton,1204,0.523,Hocking_OH
Ohio,OH,Huron,39077,Democrat,Hillary_Clinton,2036,0.509,Huron_OH
Ohio,OH,Lawrence,39087,Democrat,Hillary_Clinton,2654,0.554,Lawrence_OH
Ohio,OH,Licking,39089,Democrat,Hillary_Clinton,6785,0.533,Licking_OH
Ohio,OH,Lorain,39093,Democrat,Hillary_Clinton,21144,0.561,Lorain_OH
Ohio,OH,Lucas,39095,Democrat,Hillary_Clinton,32137,0.569,Lucas_OH
Ohio,OH,Mahoning,39099,Democrat,Hillary_Clinton,21000,0.593,Mahoning_OH
Ohio,OH,Medina,39103,Democrat,Hillary_Clinton,7913,0.531,Medina_OH
Ohio,OH,Meigs,39105,Democrat,Hillary_Clinton,800,0.499,Meigs_OH
Ohio,OH,Mercer,39107,Democrat,Hillary_Clinton,1037,0.535,Mercer_OH
Ohio,OH,Miami,39109,Democrat,Hillary_Clinton,3155,0.532,Miami_OH
Ohio,OH,Montgomery,39113,Democrat,Hillary_Clinton,33352,0.594,Montgomery_OH
Ohio,OH,Morrow,39117,Democrat,Hillary_Clinton,1164,0.521,Morrow_OH
Ohio,OH,Muskingum,39119,Democrat,Hillary_Clinton,3066,0.566,Muskingum_OH
Ohio,OH,Pickaway,39129,Democrat,Hillary_Clinton,2097,0.556,Pickaway_OH
Ohio,OH,Portage,39133,Democrat,Bernie_Sanders,8877,0.502,Portage_OH
Ohio,OH,Preble,39135,Democrat,Hillary_Clinton,1176,0.522,Preble_OH
Ohio,OH,Ross,39141,Democrat,Hillary_Clinton,3582,0.572,Ross_OH
Ohio,OH,Sandusky,39143,Democrat,Hillary_Clinton,2866,0.534,Sandusky_OH
Ohio,OH,Scioto,39145,Democrat,Hillary_Clinton,3499,0.537,Scioto_OH
Ohio,OH,Seneca,39147,Democrat,Hillary_Clinton,2081,0.496,Seneca_OH
Ohio,OH,Stark,39151,Democrat,Hillary_Clinton,21515,0.565,Stark_OH
Ohio,OH,Summit,39153,Democrat,Hillary_Clinton,38874,0.566,Summit_OH
Ohio,OH,Trumbull,39155,Democrat,Hillary_Clinton,17903,0.539,Trumbull_OH
Ohio,OH,Tuscarawas,39157,Democrat,Hillary_Clinton,4479,0.516,Tuscarawas_OH
Ohio,OH,Van Wert,39161,Democrat,Hillary_Clinton,710,0.519,Van Wert_OH
Ohio,OH,Vinton,39163,Democrat,Hillary_Clinton,515,0.495,Vinton_OH
Ohio,OH,Warren,39165,Democrat,Hillary_Clinton,6970,0.533,Warren_OH
Ohio,OH,Williams,39171,Democrat,Bernie_Sanders,1156,0.526,Williams_OH
Ohio,OH,Wood,39173,Democrat,Bernie_Sanders,7165,0.537,Wood_OH
Ohio,OH,Wyandot,39175,Democrat,Hillary_Clinton,661,0.497,Wyandot_OH
Oklahoma,OK,Alfalfa,40003,Democrat,Bernie_Sanders,191,0.581,Alfalfa_OK
Oklahoma,OK,Atoka,40005,Democrat,Bernie_Sanders,723,0.554,Atoka_OK
Oklahoma,OK,Beaver,40007,Democrat,Bernie_Sanders,94,0.522,Beaver_OK
Oklahoma,OK,Beckham,40009,Democrat,Bernie_Sanders,824,0.554,Beckham_OK
Oklahoma,OK,Bryan,40013,Democrat,Bernie_Sanders,1913,0.568,Bryan_OK
Oklahoma,OK,Canadian,40017,Democrat,Bernie_Sanders,4922,0.563,Canadian_OK
Oklahoma,OK,Carter,40019,Democrat,Bernie_Sanders,2113,0.55,Carter_OK
Oklahoma,OK,Cimarron,40025,Democrat,Bernie_Sanders,68,0.54,Cimarron_OK
Oklahoma,OK,Cleveland,40027,Democrat,Bernie_Sanders,16428,0.593,Cleveland_OK
Oklahoma,OK,Coal,40029,Democrat,Bernie_Sanders,456,0.636,Coal_OK
Oklahoma,OK,Comanche,40031,Democrat,Bernie_Sanders,3804,0.485,Comanche_OK
Oklahoma,OK,Cotton,40033,Democrat,Bernie_Sanders,388,0.564,Cotton_OK
Oklahoma,OK,Craig,40035,Democrat,Bernie_Sanders,926,0.545,Craig_OK
Oklahoma,OK,Creek,40037,Democrat,Bernie_Sanders,2786,0.509,Creek_OK
Oklahoma,OK,Custer,40039,Democrat,Bernie_Sanders,1273,0.571,Custer_OK
Oklahoma,OK,Dewey,40043,Democrat,Bernie_Sanders,270,0.554,Dewey_OK
Oklahoma,OK,Garfield,40047,Democrat,Bernie_Sanders,1771,0.522,Garfield_OK
Oklahoma,OK,Garvin,40049,Democrat,Bernie_Sanders,1505,0.541,Garvin_OK
Oklahoma,OK,Grady,40051,Democrat,Bernie_Sanders,2677,0.562,Grady_OK
Oklahoma,OK,Greer,40055,Democrat,Bernie_Sanders,332,0.558,Greer_OK
Oklahoma,OK,Harmon,40057,Democrat,Bernie_Sanders,167,0.509,Harmon_OK
Oklahoma,OK,Harper,40059,Democrat,Bernie_Sanders,151,0.579,Harper_OK
Oklahoma,OK,Haskell,40061,Democrat,Bernie_Sanders,752,0.519,Haskell_OK
Oklahoma,OK,Hughes,40063,Democrat,Bernie_Sanders,873,0.537,Hughes_OK
Oklahoma,OK,Kay,40071,Democrat,Bernie_Sanders,1791,0.535,Kay_OK
Oklahoma,OK,Kingfisher,40073,Democrat,Bernie_Sanders,472,0.585,Kingfisher_OK
Oklahoma,OK,Kiowa,40075,Democrat,Bernie_Sanders,514,0.54,Kiowa_OK
Oklahoma,OK,Latimer,40077,Democrat,Bernie_Sanders,852,0.533,Latimer_OK
Oklahoma,OK,Logan,40083,Democrat,Bernie_Sanders,1645,0.527,Logan_OK
Oklahoma,OK,Love,40085,Democrat,Bernie_Sanders,502,0.511,Love_OK
Oklahoma,OK,Major,40093,Democrat,Bernie_Sanders,215,0.532,Major_OK
Oklahoma,OK,Mayes,40097,Democrat,Bernie_Sanders,2144,0.517,Mayes_OK
Oklahoma,OK,McClain,40087,Democrat,Bernie_Sanders,1865,0.571,McClain_OK
Oklahoma,OK,McCurtain,40089,Democrat,Bernie_Sanders,1314,0.523,McCurtain_OK
Oklahoma,OK,McIntosh,40091,Democrat,Bernie_Sanders,1261,0.496,McIntosh_OK
Oklahoma,OK,Murray,40099,Democrat,Bernie_Sanders,909,0.546,Murray_OK
Oklahoma,OK,Muskogee,40101,Democrat,Bernie_Sanders,3515,0.466,Muskogee_OK
Oklahoma,OK,Noble,40103,Democrat,Bernie_Sanders,562,0.548,Noble_OK
Oklahoma,OK,Nowata,40105,Democrat,Bernie_Sanders,530,0.499,Nowata_OK
Oklahoma,OK,Okfuskee,40107,Democrat,Bernie_Sanders,596,0.523,Okfuskee_OK
Oklahoma,OK,Oklahoma,40109,Democrat,Hillary_Clinton,34255,0.501,Oklahoma_OK
Oklahoma,OK,Okmulgee,40111,Democrat,Bernie_Sanders,1882,0.461,Okmulgee_OK
Oklahoma,OK,Osage,40113,Democrat,Hillary_Clinton,2390,0.475,Osage_OK
Oklahoma,OK,Pawnee,40117,Democrat,Bernie_Sanders,762,0.511,Pawnee_OK
Oklahoma,OK,Payne,40119,Democrat,Bernie_Sanders,3829,0.567,Payne_OK
Oklahoma,OK,Pittsburg,40121,Democrat,Bernie_Sanders,3026,0.558,Pittsburg_OK
Oklahoma,OK,Pontotoc,40123,Democrat,Bernie_Sanders,2392,0.598,Pontotoc_OK
Oklahoma,OK,Pottawatomie,40125,Democrat,Bernie_Sanders,3400,0.555,Pottawatomie_OK
Oklahoma,OK,Pushmataha,40127,Democrat,Bernie_Sanders,667,0.561,Pushmataha_OK
Oklahoma,OK,Roger Mills,40129,Democrat,Bernie_Sanders,268,0.58,Roger Mills_OK
Oklahoma,OK,Rogers,40131,Democrat,Bernie_Sanders,3757,0.529,Rogers_OK
Oklahoma,OK,Sequoyah,40135,Democrat,Bernie_Sanders,1872,0.496,Sequoyah_OK
Oklahoma,OK,Stephens,40137,Democrat,Bernie_Sanders,2108,0.561,Stephens_OK
Oklahoma,OK,Tillman,40141,Democrat,Bernie_Sanders,346,0.537,Tillman_OK
Oklahoma,OK,Tulsa,40143,Democrat,Bernie_Sanders,26525,0.496,Tulsa_OK
Oklahoma,OK,Wagoner,40145,Democrat,Bernie_Sanders,2813,0.491,Wagoner_OK
Oklahoma,OK,Washita,40149,Democrat,Bernie_Sanders,700,0.601,Washita_OK
Oklahoma,OK,Woods,40151,Democrat,Bernie_Sanders,363,0.565,Woods_OK
Oklahoma,OK,Woodward,40153,Democrat,Bernie_Sanders,694,0.624,Woodward_OK
South Carolina,SC,Abbeville,45001,Democrat,Hillary_Clinton,1501,0.818,Abbeville_SC
South Carolina,SC,Aiken,45003,Democrat,Hillary_Clinton,6888,0.702,Aiken_SC
South Carolina,SC,Allendale,45005,Democrat,Hillary_Clinton,1022,0.908,Allendale_SC
South Carolina,SC,Anderson,45007,Democrat,Hillary_Clinton,5550,0.669,Anderson_SC
South Carolina,SC,Bamberg,45009,Democrat,Hillary_Clinton,1715,0.883,Bamberg_SC
South Carolina,SC,Barnwell,45011,Democrat,Hillary_Clinton,1560,0.874,Barnwell_SC
South Carolina,SC,Beaufort,45013,Democrat,Hillary_Clinton,9945,0.733,Beaufort_SC
South Carolina,SC,Berkeley,45015,Democrat,Hillary_Clinton,9471,0.72,Berkeley_SC
South Carolina,SC,Charleston,45019,Democrat,Hillary_Clinton,26535,0.66,Charleston_SC
South Carolina,SC,Chester,45023,Democrat,Hillary_Clinton,1962,0.796,Chester_SC
South Carolina,SC,Clarendon,45027,Democrat,Hillary_Clinton,3564,0.908,Clarendon_SC
South Carolina,SC,Colleton,45029,Democrat,Hillary_Clinton,2932,0.825,Colleton_SC
South Carolina,SC,Darlington,45031,Democrat,Hillary_Clinton,4988,0.819,Darlington_SC
South Carolina,SC,Dillon,45033,Democrat,Hillary_Clinton,1615,0.841,Dillon_SC
South Carolina,SC,Dorchester,45035,Democrat,Hillary_Clinton,6920,0.702,Dorchester_SC
South Carolina,SC,Edgefield,45037,Democrat,Hillary_Clinton,1474,0.818,Edgefield_SC
South Carolina,SC,Florence,45041,Democrat,Hillary_Clinton,9411,0.78,Florence_SC
South Carolina,SC,Georgetown,45043,Democrat,Hillary_Clinton,4931,0.778,Georgetown_SC
South Carolina,SC,Greenville,45045,Democrat,Hillary_Clinton,19807,0.641,Greenville_SC
South Carolina,SC,Greenwood,45047,Democrat,Hillary_Clinton,3588,0.774,Greenwood_SC
South Carolina,SC,Horry,45051,Democrat,Hillary_Clinton,11294,0.672,Horry_SC
South Carolina,SC,Kershaw,45055,Democrat,Hillary_Clinton,3743,0.771,Kershaw_SC
South Carolina,SC,Laurens,45059,Democrat,Hillary_Clinton,2952,0.784,Laurens_SC
South Carolina,SC,Lexington,45063,Democrat,Hillary_Clinton,8810,0.609,Lexington_SC
South Carolina,SC,Marlboro,45069,Democrat,Hillary_Clinton,2132,0.89,Marlboro_SC
South Carolina,SC,McCormick,45065,Democrat,Hillary_Clinton,973,0.851,McCormick_SC
South Carolina,SC,Newberry,45071,Democrat,Hillary_Clinton,2118,0.81,Newberry_SC
South Carolina,SC,Oconee,45073,Democrat,Hillary_Clinton,1960,0.596,Oconee_SC
South Carolina,SC,Orangeburg,45075,Democrat,Hillary_Clinton,11819,0.887,Orangeburg_SC
South Carolina,SC,Pickens,45077,Democrat,Hillary_Clinton,2499,0.555,Pickens_SC
South Carolina,SC,Richland,45079,Democrat,Hillary_Clinton,39243,0.758,Richland_SC
South Carolina,SC,Saluda,45081,Democrat,Hillary_Clinton,1023,0.837,Saluda_SC
South Carolina,SC,Spartanburg,45083,Democrat,Hillary_Clinton,10662,0.703,Spartanburg_SC
South Carolina,SC,Sumter,45085,Democrat,Hillary_Clinton,9816,0.866,Sumter_SC
South Carolina,SC,Williamsburg,45089,Democrat,Hillary_Clinton,4609,0.885,Williamsburg_SC
South Carolina,SC,York,45091,Democrat,Hillary_Clinton,8895,0.635,York_SC
Tennessee,TN,Bledsoe,47007,Democrat,Hillary_Clinton,398,0.607,Bledsoe_TN
Tennessee,TN,Blount,47009,Democrat,Hillary_Clinton,2736,0.531,Blount_TN
Tennessee,TN,Bradley,47011,Democrat,Hillary_Clinton,1644,0.552,Bradley_TN
Tennessee,TN,Cannon,47015,Democrat,Hillary_Clinton,439,0.645,Cannon_TN
Tennessee,TN,Cheatham,47021,Democrat,Hillary_Clinton,1065,0.562,Cheatham_TN
Tennessee,TN,Cocke,47029,Democrat,Hillary_Clinton,463,0.556,Cocke_TN
Tennessee,TN,Coffee,47031,Democrat,Hillary_Clinton,1503,0.625,Coffee_TN
Tennessee,TN,Crockett,47033,Democrat,Hillary_Clinton,424,0.785,Crockett_TN
Tennessee,TN,Davidson,47037,Democrat,Hillary_Clinton,43691,0.653,Davidson_TN
Tennessee,TN,Dickson,47043,Democrat,Hillary_Clinton,1497,0.671,Dickson_TN
Tennessee,TN,Dyer,47045,Democrat,Hillary_Clinton,822,0.715,Dyer_TN
Tennessee,TN,Fentress,47049,Democrat,Hillary_Clinton,352,0.632,Fentress_TN
Tennessee,TN,Gibson,47053,Democrat,Hillary_Clinton,1549,0.768,Gibson_TN
Tennessee,TN,Giles,47055,Democrat,Hillary_Clinton,915,0.732,Giles_TN
Tennessee,TN,Grainger,47057,Democrat,Hillary_Clinton,283,0.611,Grainger_TN
Tennessee,TN,Hamblen,47063,Democrat,Hillary_Clinton,951,0.565,Hamblen_TN
Tennessee,TN,Hardeman,47069,Democrat,Hillary_Clinton,1721,0.877,Hardeman_TN
Tennessee,TN,Hawkins,47073,Democrat,Hillary_Clinton,906,0.587,Hawkins_TN
Tennessee,TN,Hickman,47081,Democrat,Hillary_Clinton,543,0.609,Hickman_TN
Tennessee,TN,Knox,47093,Democrat,Hillary_Clinton,13137,0.51,Knox_TN
Tennessee,TN,Loudon,47105,Democrat,Hillary_Clinton,1026,0.605,Loudon_TN
Tennessee,TN,Maury,47119,Democrat,Hillary_Clinton,2366,0.636,Maury_TN
Tennessee,TN,McMinn,47107,Democrat,Hillary_Clinton,1027,0.608,McMinn_TN
Tennessee,TN,McNairy,47109,Democrat,Hillary_Clinton,719,0.745,McNairy_TN
Tennessee,TN,Obion,47131,Democrat,Hillary_Clinton,760,0.653,Obion_TN
Tennessee,TN,Overton,47133,Democrat,Hillary_Clinton,885,0.591,Overton_TN
Tennessee,TN,Pickett,47137,Democrat,Hillary_Clinton,214,0.756,Pickett_TN
Tennessee,TN,Rhea,47143,Democrat,Hillary_Clinton,503,0.576,Rhea_TN
Tennessee,TN,Roane,47145,Democrat,Hillary_Clinton,1454,0.601,Roane_TN
Tennessee,TN,Robertson,47147,Democrat,Hillary_Clinton,1918,0.685,Robertson_TN
Tennessee,TN,Rutherford,47149,Democrat,Hillary_Clinton,8243,0.572,Rutherford_TN
Tennessee,TN,Sequatchie,47153,Democrat,Hillary_Clinton,273,0.561,Sequatchie_TN
Tennessee,TN,Sevier,47155,Democrat,Hillary_Clinton,1259,0.494,Sevier_TN
Tennessee,TN,Shelby,47157,Democrat,Hillary_Clinton,66465,0.801,Shelby_TN
Tennessee,TN,Stewart,47161,Democrat,Hillary_Clinton,527,0.66,Stewart_TN
Tennessee,TN,Sumner,47165,Democrat,Hillary_Clinton,4225,0.643,Sumner_TN
Tennessee,TN,Tipton,47167,Democrat,Hillary_Clinton,1454,0.711,Tipton_TN
Tennessee,TN,Trousdale,47169,Democrat,Hillary_Clinton,321,0.725,Trousdale_TN
Tennessee,TN,Unicoi,47171,Democrat,Bernie_Sanders,272,0.513,Unicoi_TN
Tennessee,TN,Weakley,47183,Democrat,Hillary_Clinton,860,0.632,Weakley_TN
Texas,TX,Andrews,48003,Democrat,Hillary_Clinton,76,0.661,Andrews_TX
Texas,TX,Angelina,48005,Democrat,Hillary_Clinton,1950,0.737,Angelina_TX
Texas,TX,Aransas,48007,Democrat,Hillary_Clinton,488,0.63,Aransas_TX
Texas,TX,Archer,48009,Democrat,Hillary_Clinton,99,0.589,Archer_TX
Texas,TX,Armstrong,48011,Democrat,Bernie_Sanders,4,0.8,Armstrong_TX
Texas,TX,Atascosa,48013,Democrat,Hillary_Clinton,1355,0.717,Atascosa_TX
Texas,TX,Austin,48015,Democrat,Hillary_Clinton,492,0.734,Austin_TX
Texas,TX,Bailey,48017,Democrat,Hillary_Clinton,84,0.712,Bailey_TX
Texas,TX,Bandera,48019,Democrat,Hillary_Clinton,378,0.555,Bandera_TX
Texas,TX,Bastrop,48021,Democrat,Hillary_Clinton,2894,0.591,Bastrop_TX
Texas,TX,Baylor,48023,Democrat,Hillary_Clinton,46,0.613,Baylor_TX
Texas,TX,Bee,48025,Democrat,Hillary_Clinton,1132,0.751,Bee_TX
Texas,TX,Bell,48027,Democrat,Hillary_Clinton,7416,0.699,Bell_TX
Texas,TX,Bexar,48029,Democrat,Hillary_Clinton,76502,0.668,Bexar_TX
Texas,TX,Blanco,48031,Democrat,Hillary_Clinton,229,0.547,Blanco_TX
Texas,TX,Borden,48033,Democrat,Hillary_Clinton,4,0.8,Borden_TX
Texas,TX,Bosque,48035,Democrat,Hillary_Clinton,353,0.626,Bosque_TX
Texas,TX,Bowie,48037,Democrat,Hillary_Clinton,2436,0.761,Bowie_TX
Texas,TX,Brazoria,48039,Democrat,Hillary_Clinton,8996,0.696,Brazoria_TX
Texas,TX,Brazos,48041,Democrat,Bernie_Sanders,3580,0.494,Brazos_TX
Texas,TX,Brewster,48043,Democrat,Bernie_Sanders,771,0.481,Brewster_TX
Texas,TX,Briscoe,48045,Democrat,Hillary_Clinton,16,0.571,Briscoe_TX
Texas,TX,Brooks,48047,Democrat,Hillary_Clinton,1603,0.744,Brooks_TX
Texas,TX,Burleson,48051,Democrat,Hillary_Clinton,469,0.74,Burleson_TX
Texas,TX,Burnet,48053,Democrat,Hillary_Clinton,871,0.594,Burnet_TX
Texas,TX,Callahan,48059,Democrat,Bernie_Sanders,104,0.533,Callahan_TX
Texas,TX,Cameron,48061,Democrat,Hillary_Clinton,20326,0.682,Cameron_TX
